ID,Date,Res,Add,Temp,Res 2,,,,,Dry mass,,,
C2-4,7/17/2021,9.502916397,Coloidal cellulose,2,2.107855763,,,,,,,,
C2-4,7/23/2021,29.41042795,Coloidal cellulose,2,6.523569971,,,,,,,,
C2-4,7/30/2021,8.9391827,Coloidal cellulose,2,1.982813168,,,,,,,,
C6-1,6/2/2021,57.5640617,Coloidal cellulose,6,12.76836858,,,,,,,,
C6-1,6/11/2021,70.69771172,Coloidal cellulose,6,15.68156267,,,,,,,,
C6-1,6/18/2021,93.56465308,Coloidal cellulose,6,20.75371233,,,,,,,,
C6-1,6/25/2021,75.0771632,Coloidal cellulose,6,15.01543264,,,,,,,,
C6-1,7/2/2021,53.4520483,Coloidal cellulose,6,11.85627689,,,,,,,,
C6-1,7/8/2021,37.05449434,Coloidal cellulose,6,8.219111498,,,,,,,,
C6-1,7/17/2021,13.83522831,Coloidal cellulose,6,3.068812196,,,,,,,,
C6-1,7/23/2021,24.00377971,Coloidal cellulose,6,5.324313429,,,,,,,,
C6-1,7/26/2021,9.938075372,Coloidal cellulose,6,2.204379011,,,,,,,,
C6-2,6/2/2021,62.90301153,Coloidal cellulose,6,13.95260884,,,,,,,,
C6-2,6/11/2021,77.45304492,Coloidal cellulose,6,17.179973,,,,,,,,
C6-2,6/18/2021,80.34465719,Coloidal cellulose,6,17.82136574,,,,,,,,
C6-2,6/25/2021,77.8904271,Coloidal cellulose,6,15.57808542,,,,,,,,
C6-2,7/2/2021,55.07548913,Coloidal cellulose,6,12.21637467,,,,,,,,
C6-2,7/8/2021,38.88086527,Coloidal cellulose,6,8.624221503,,,,,,,,
C6-2,7/17/2021,16.42692202,Coloidal cellulose,6,3.643679561,,,,,,,,
C6-2,7/23/2021,19.67671932,Coloidal cellulose,6,4.364521846,,,,,,,,
C6-2,7/26/2021,9.098808127,Coloidal cellulose,6,2.018219917,,,,,,,,
C6-3,6/2/2021,36.98641879,Coloidal cellulose,6,8.204011562,,,,,,,,
C6-3,6/11/2021,74.38202392,Coloidal cellulose,6,16.49878534,,,,,,,,
C6-3,6/18/2021,98.80541255,Coloidal cellulose,6,21.91617284,,,,,,,,
C6-3,6/25/2021,73.141929,Coloidal cellulose,6,14.6283858,,,,,,,,
C6-3,7/2/2021,52.33528913,Coloidal cellulose,6,11.60856691,,,,,,,,
C6-3,7/8/2021,35.79814028,Coloidal cellulose,6,7.94043777,,,,,,,,
C6-3,7/17/2021,11.17494025,Coloidal cellulose,6,2.478729815,,,,,,,,
C6-3,7/23/2021,22.30544286,Coloidal cellulose,6,4.947602852,,,,,,,,
C6-3,7/26/2021,8.953521267,Coloidal cellulose,6,1.985993627,,,,,,,,
C6-4,6/2/2021,49.16527047,Coloidal cellulose,6,10.90542044,,,,,,,,
C6-4,6/11/2021,71.37190336,Coloidal cellulose,6,15.83110611,,,,,,,,
C6-4,6/18/2021,79.11747049,Coloidal cellulose,6,17.54916166,,,,,,,,
C6-4,6/25/2021,79.7734204,Coloidal cellulose,6,15.95468408,,,,,,,,
C6-4,7/2/2021,56.16210181,Coloidal cellulose,6,12.45739782,,,,,,,,
C6-4,7/8/2021,40.10330453,Coloidal cellulose,6,8.895372541,,,,,,,,
C6-4,7/17/2021,11.7665996,Coloidal cellulose,6,2.609966639,,,,,,,,
C6-4,7/23/2021,18.40788976,Coloidal cellulose,6,4.083080907,,,,,,,,
C6-4,7/26/2021,6.672220372,Coloidal cellulose,6,1.479974944,,,,,,,,
CN2-1,6/2/2021,1.164517502,Coloidal cellulose,-2,0.258303328,,,,,,,,
CN2-1,6/11/2021,2.020393763,Coloidal cellulose,-2,0.448146491,,,,,,,,
CN2-1,6/18/2021,3.113016229,Coloidal cellulose,-2,0.690502676,,,,,,,,
CN2-1,6/25/2021,2.806945823,Coloidal cellulose,-2,0.922612752,,,,,,,,
CN2-1,7/2/2021,4.159445824,Coloidal cellulose,-2,0.922612752,,,,,,,,
CN2-1,7/8/2021,1.573413503,Coloidal cellulose,-2,0.349001147,,,,,,,,
CN2-1,7/17/2021,2.631878558,Coloidal cellulose,-2,0.583780826,,,,,,,,
CN2-1,7/23/2021,2.5678251,Coloidal cellulose,-2,0.569573035,,,,,,,,
CN2-1,7/30/2021,1.457165251,Coloidal cellulose,-2,0.323215952,,,,,,,,
CN2-1,8/6/2021,1.961639117,Coloidal cellulose,-2,0.435114037,,,,,,,,
CN2-2,6/2/2021,1.244722558,Coloidal cellulose,-2,0.276093728,,,,,,,,
CN2-2,6/11/2021,6.376357125,Coloidal cellulose,-2,1.414349085,,,,,,,,
CN2-2,6/18/2021,3.308236842,Coloidal cellulose,-2,0.733804845,,,,,,,,
CN2-2,6/25/2021,3.121080214,Coloidal cellulose,-2,0.99229136,,,,,,,,
CN2-2,7/2/2021,4.473580215,Coloidal cellulose,-2,0.99229136,,,,,,,,
CN2-2,7/8/2021,1.91058429,Coloidal cellulose,-2,0.423789491,,,,,,,,
CN2-2,7/17/2021,3.160137253,Coloidal cellulose,-2,0.700954659,,,,,,,,
CN2-2,7/23/2021,2.836030408,Coloidal cellulose,-2,0.629064046,,,,,,,,
CN2-2,7/30/2021,2.540133478,Coloidal cellulose,-2,0.563430716,,,,,,,,
CN2-2,8/6/2021,1.916405037,Coloidal cellulose,-2,0.4250806,,,,,,,,
CN2-3,6/2/2021,1.633590026,Coloidal cellulose,-2,0.362348989,,,,,,,,
CN2-3,6/11/2021,2.691067826,Coloidal cellulose,-2,0.596909684,,,,,,,,
CN2-3,6/18/2021,3.116483438,Coloidal cellulose,-2,0.691271742,,,,,,,,
CN2-3,6/25/2021,2.898714901,Coloidal cellulose,-2,0.942968185,,,,,,,,
CN2-3,7/2/2021,4.251214901,Coloidal cellulose,-2,0.942968185,,,,,,,,
CN2-3,7/8/2021,1.73336352,Coloidal cellulose,-2,0.384479893,,,,,,,,
CN2-3,7/17/2021,3.511731871,Coloidal cellulose,-2,0.778942374,,,,,,,,
CN2-3,7/23/2021,2.984914238,Coloidal cellulose,-2,0.662088186,,,,,,,,
CN2-3,7/30/2021,1.753919086,Coloidal cellulose,-2,0.389039354,,,,,,,,
CN2-3,8/6/2021,1.927725456,Coloidal cellulose,-2,0.427591598,,,,,,,,
CN2-4,6/2/2021,2.267001356,Coloidal cellulose,-2,0.502846881,,,,,,,,
CN2-4,6/11/2021,2.322156349,Coloidal cellulose,-2,0.515080891,,,,,,,,
CN2-4,6/18/2021,3.084590057,Coloidal cellulose,-2,0.684197425,,,,,,,,
CN2-4,6/25/2021,2.632431657,Coloidal cellulose,-2,0.88390351,,,,,,,,
CN2-4,7/2/2021,3.984931658,Coloidal cellulose,-2,0.88390351,,,,,,,,
CN2-4,7/8/2021,1.564781233,Coloidal cellulose,-2,0.34708641,,,,,,,,
CN2-4,7/23/2021,3.043082994,Coloidal cellulose,-2,0.674990683,,,,,,,,
CN2-4,7/30/2021,2.366027865,Coloidal cellulose,-2,0.524812096,,,,,,,,
CN2-4,8/6/2021,1.955497331,Coloidal cellulose,-2,0.433751718,,,,,,,,
CN6-1,6/2/2021,1.702294619,Coloidal cellulose,-6,0.377588455,,,,,,,,
CN6-1,6/11/2021,1.650982765,Coloidal cellulose,-6,0.366206898,,,,,,,,
CN6-1,6/18/2021,2.098284534,Coloidal cellulose,-6,0.465423556,,,,,,,,
CN6-1,6/25/2021,1.636241438,Coloidal cellulose,-6,0.362937103,,,,,,,,
CN6-1,7/2/2021,1.636241439,Coloidal cellulose,-6,0.362937103,,,,,,,,
CN6-1,7/8/2021,0.438244305,Coloidal cellulose,-6,0.097207609,,,,,,,,
CN6-1,7/17/2021,3.357984358,Coloidal cellulose,-6,0.744839414,,,,,,,,
CN6-1,7/17/2021,0.903298611,Coloidal cellulose,-6,0.200361984,,,,,,,,
CN6-1,7/23/2021,1.014420153,Coloidal cellulose,-6,0.225010016,,,,,,,,
CN6-1,7/30/2021,1.236724445,Coloidal cellulose,-6,0.274319655,,,,,,,,
CN6-1,8/6/2021,0.204282145,Coloidal cellulose,-6,0.045312121,,,,,,,,
CN6-1,8/13/2021,0.284799969,Coloidal cellulose,-6,0.063171897,,,,,,,,
CN6-2,6/2/2021,1.254021446,Coloidal cellulose,-6,0.278156328,,,,,,,,
CN6-2,6/2/2021,1.624756997,Coloidal cellulose,-6,0.360389722,,,,,,,,
CN6-2,6/11/2021,2.185655649,Coloidal cellulose,-6,0.484803471,,,,,,,,
CN6-2,6/18/2021,0.735856239,Coloidal cellulose,-6,0.163221347,,,,,,,,
CN6-2,6/25/2021,1.81685115,Coloidal cellulose,-6,0.402998407,,,,,,,,
CN6-2,7/2/2021,1.816851152,Coloidal cellulose,-6,0.402998407,,,,,,,,
